id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
30763,22.0,66888,0,6,1,15000,7.51,0.22,0,4,58550
30932,22.0,54600,3,6,3,1500,7.9,0.03,0,3,58551
40239,29.0,50000,0,7,0,13900,7.66,0.27,0,8,58566
7245,37.0,36000,3,0,1,8000,11.86,0.22,0,13,58567
33462,37.0,36000,3,0,1,8000,6.54,0.22,0,15,58567
54894,37.0,36000,3,3,0,8000,5.99,0.22,0,17,58567
26412,29.0,48000,3,6,3,11000,9.91,0.23,0,10,58570
4296,23.0,64000,0,7,3,15000,10.99,0.23,0,3,58572
18210,23.0,64000,0,7,1,15000,13.85,0.23,1,3,58572
27903,23.0,64000,3,7,5,15000,14.54,0.23,1,3,58572
15035,21.0,62467,3,0,3,7000,8.49,0.11,0,4,58573
34809,32.0,40000,3,2,1,5400,12.99,0.14,1,7,58576
26670,22.0,62366,3,5,0,10000,12.53,0.16,0,3,58581
3128,30.0,43738,0,2,3,7000,12.68,0.16,0,7,58582
37275,27.0,49641,0,11,0,8400,7.51,0.17,0,9,58591
16778,37.0,36000,0,2,5,7975,5.99,0.22,0,13,58592
1730,41.0,40000,3,4,5,7000,13.49,0.17,0,14,58592
38048,25.0,57700,0,9,2,13500,10.99,0.23,0,4,58596
29105,53.0,40000,0,4,4,5000,14.72,0.13,1,19,58597
50126,27.0,50000,0,11,0,8875,7.51,0.17,0,8,58600
35936,23.0,52800,3,1,5,2100,10.99,0.04,0,4,58609
57446,31.0,43000,3,2,3,8000,10.25,0.19,0,6,58622
55349,24.0,52200,0,2,0,4000,11.49,0.08,0,4,58625
6926,27.0,49000,3,4,3,7500,10.65,0.15,0,7,58627
23241,21.0,65000,3,5,1,9600,11.49,0.15,0,3,58629
32070,27.0,51600,3,5,5,11000,11.48,0.21,0,10,58632
8757,25.0,50000,0,5,1,3850,13.49,0.08,0,3,58634
4380,27.0,56500,0,4,3,17600,7.9,0.3,0,10,58639
42918,23.0,61455,2,4,3,12000,6.03,0.2,0,3,58648
55440,22.0,67000,3,6,3,15000,7.49,0.22,0,4,58673
37848,29.0,46000,0,8,2,8000,7.49,0.17,0,9,58674
6011,22.0,65000,3,2,5,12800,9.45,0.2,0,4,58675
9142,23.0,57996,0,7,5,8000,10.25,0.14,0,3,58675
19024,23.0,57996,3,1,0,8000,13.11,0.14,1,2,58675
40918,31.0,42000,3,2,3,6400,12.87,0.15,1,5,58675
43616,41.0,37000,3,4,3,2000,7.05,0.05,0,13,58675
21298,42.0,36000,3,2,3,1800,6.17,0.05,0,13,58675
8035,26.0,48996,2,1,3,5000,12.23,0.1,0,2,58676
17621,26.0,48996,0,8,3,5000,7.9,0.1,0,2,58676
51074,26.0,48996,0,5,1,5000,7.88,0.1,0,3,58676
51478,38.0,33000,3,5,3,4000,10.36,0.12,0,17,58676
20609,26.0,56700,3,10,0,15000,6.99,0.26,0,3,58678
2011,28.0,45500,3,1,5,5000,10.37,0.11,0,6,58680
41375,34.0,36000,2,2,4,2500,10.99,0.07,0,6,58683
12650,29.0,46700,0,3,2,9000,13.48,0.19,0,6,58687
5943,22.0,55000,0,0,1,1800,5.79,0.03,0,3,58691
11760,23.0,61500,3,0,5,12000,14.22,0.19,0,3,58700
53404,44.0,47000,2,14,2,24000,6.99,0.53,0,13,58708
56613,23.0,75000,0,7,1,27500,7.9,0.35,0,2,58712
19436,25.0,63000,0,9,4,20000,11.99,0.32,0,4,58715
48825,25.0,61400,0,1,4,18000,12.23,0.3,1,3,58716
3501,31.0,45000,3,2,0,11000,8.49,0.25,0,10,58717
55081,21.0,75000,0,5,1,20000,6.54,0.27,0,2,58720
30634,25.0,54996,0,9,4,10000,11.86,0.18,0,3,58720
8523,23.0,65000,3,7,0,16000,10.99,0.25,0,2,58721
28100,23.0,65000,0,7,1,16000,7.49,0.25,0,2,58721
33473,23.0,65000,0,6,5,16000,8.9,0.25,0,2,58721
0,37.0,35000,3,0,1,6000,11.49,0.17,0,14,58721
15964,22.0,62496,0,6,3,10000,6.91,0.16,0,2,58724
564,25.0,55000,3,2,3,10000,7.88,0.18,0,4,58725
3734,25.0,55000,0,9,3,10000,11.99,0.18,0,3,58725
6390,25.0,55000,0,2,2,10000,7.51,0.18,0,4,58725
13366,25.0,55000,0,9,4,10000,7.49,0.18,0,4,58725
24703,25.0,55000,0,7,1,10000,12.42,0.18,0,2,58725
26548,25.0,55000,0,2,5,10000,7.51,0.18,0,3,58725
28034,25.0,55000,2,9,1,10000,8.94,0.18,0,4,58725
29130,25.0,55000,3,1,1,10000,13.16,0.18,0,3,58725
30328,25.0,55000,0,9,4,10000,11.03,0.18,1,2,58725
30884,25.0,55000,0,2,5,10000,12.53,0.18,0,4,58725
37347,25.0,55000,0,9,2,10000,7.66,0.18,0,3,58725
45088,25.0,55000,0,5,1,10000,7.14,0.18,0,3,58725
45283,25.0,55000,0,9,2,10000,6.54,0.18,0,3,58725
51460,25.0,55000,0,3,5,10000,14.91,0.18,0,2,58725
55376,25.0,55000,0,7,4,10000,7.49,0.18,0,2,58725
31394,25.0,53000,3,2,1,7500,10.39,0.14,0,3,58728
32976,25.0,53000,0,7,4,7500,6.03,0.15,0,3,58728
20232,25.0,51000,3,9,0,5000,10.65,0.1,0,4,58732
23260,23.0,55000,3,5,1,4500,17.14,0.08,0,3,58735
32494,27.0,45000,3,3,1,2000,12.98,0.04,0,10,58738
1034,24.0,52800,0,5,4,4600,14.17,0.09,0,2,58744
27353,27.0,47233,3,12,0,5000,7.43,0.11,0,8,58745
4896,36.0,33204,3,13,1,1000,14.72,0.03,0,16,58756
32825,34.0,44000,0,5,4,16000,8.49,0.36,0,6,58757
49458,36.0,40000,2,2,2,13200,11.48,0.33,0,16,58759
9066,24.0,51480,3,1,4,3000,11.83,0.06,0,3,58763
40080,23.0,72000,0,7,5,24000,11.83,0.33,0,4,58764
55853,28.0,43200,3,4,1,1700,10.59,0.04,0,7,58768
49859,32.0,43000,3,4,3,10000,10.36,0.23,0,9,58768
57375,32.0,43000,3,12,0,10000,9.32,0.23,0,7,58768
38556,22.0,72000,3,3,5,20400,12.73,0.29,1,2,58769
38405,26.0,56000,0,3,0,14000,15.99,0.25,1,2,58769
43110,22.0,65496,3,6,5,13250,10.37,0.2,0,3,58770
21236,24.0,61500,3,8,5,15000,9.91,0.24,0,3,58771
15532,22.0,68000,0,6,1,16000,7.9,0.24,0,4,58772
45349,33.0,40000,3,6,3,7200,11.71,0.18,0,9,58772
31748,36.0,36000,3,5,3,6000,7.9,0.17,0,15,58772
34408,36.0,36000,3,2,1,6000,13.22,0.17,0,15,58772
23302,23.0,62000,0,2,0,12500,7.88,0.2,0,4,58774
36489,23.0,62000,0,8,5,12500,6.03,0.2,0,2,58774
51849,26.0,56004,2,10,3,14000,11.26,0.25,0,3,58774
21533,28.0,48000,0,12,1,8400,12.18,0.17,0,6,58774
44679,28.0,48000,0,0,4,8400,10.59,0.18,0,9,58774
16230,32.0,40500,0,0,3,6000,7.74,0.15,0,8,58775
1752,23.0,60000,3,7,4,10200,16.29,0.17,1,3,58777
18590,30.0,43200,0,6,5,6000,7.68,0.14,0,7,58777
44826,24.0,56000,3,9,1,8400,16.89,0.15,1,2,58778
5280,27.0,48000,0,4,5,6000,7.49,0.13,0,7,58779
13071,27.0,48000,0,11,3,6000,7.14,0.13,0,7,58779
48462,27.0,48000,0,6,1,6000,6.91,0.13,0,5,58779
55609,27.0,48000,3,2,3,6000,9.99,0.13,0,5,58779
24931,29.0,44000,3,1,3,5000,12.99,0.11,1,6,58779
56122,29.0,44000,3,9,5,5000,10.71,0.11,0,6,58779
42371,22.0,57996,3,5,1,5000,11.86,0.09,0,4,58780
25193,22.0,60000,3,1,1,7200,8.9,0.12,0,4,58781
25439,22.0,60000,0,5,1,7200,8.9,0.12,0,4,58781
27264,22.0,60000,1,4,4,7200,8.94,0.12,0,2,58781
32654,22.0,60000,3,5,1,7200,12.73,0.12,1,2,58781
35199,22.0,60000,0,6,1,7200,7.51,0.12,0,4,58781
37138,22.0,60000,0,6,0,7200,7.29,0.12,0,3,58781
38809,22.0,60000,0,5,5,7200,7.9,0.12,0,4,58781
52316,22.0,60000,0,4,1,7200,12.73,0.12,1,3,58781
936,24.0,54000,0,5,0,6000,5.42,0.11,0,2,58781
1093,24.0,54000,3,6,0,6000,7.66,0.11,0,4,58781
5821,24.0,54000,3,4,5,6000,7.51,0.11,0,4,58781
7226,24.0,54000,0,7,2,6000,5.42,0.11,0,2,58781
7989,24.0,54000,3,5,3,6000,11.49,0.11,0,4,58781
26265,24.0,54000,0,4,3,6000,7.68,0.11,0,3,58781
30433,24.0,54000,0,5,5,6000,11.49,0.11,0,4,58781
35981,24.0,54000,3,6,1,6000,6.62,0.11,0,4,58781
36987,24.0,54000,3,8,3,6000,14.27,0.11,1,3,58781
37174,24.0,54000,0,8,2,6000,7.49,0.11,0,2,58781
45389,24.0,54000,0,7,2,6000,5.79,0.11,0,4,58781
12928,26.0,59475,3,10,0,18500,12.87,0.29,1,3,58782
16426,23.0,56000,3,7,3,5600,10.99,0.09,0,2,58783
19037,22.0,58000,3,6,4,5000,13.85,0.09,1,4,58784
4327,26.0,48000,3,3,0,3600,7.51,0.07,0,2,58784
21525,39.0,32004,3,2,5,3600,11.49,0.11,0,12,58784
19120,24.0,52000,3,2,0,3600,9.99,0.07,0,2,58786
26085,24.0,52000,3,8,1,3600,12.53,0.07,0,4,58786
32643,24.0,52000,3,1,2,3600,8.0,0.07,0,3,58786
35308,24.0,52000,0,8,0,3600,7.49,0.07,0,2,58786
55261,24.0,52000,3,3,2,3600,12.68,0.07,1,2,58786
7866,25.0,48000,2,9,1,1200,13.92,0.03,0,2,58791
30428,25.0,48000,0,9,0,1200,7.66,0.03,0,2,58791
5837,26.0,51400,3,1,2,8000,7.9,0.16,0,3,58797
37139,60.0,36000,3,0,4,6000,12.87,0.17,1,18,58797
32878,28.0,50600,3,11,4,12000,7.88,0.24,0,6,58809
10604,38.0,33600,3,5,4,5000,6.92,0.15,0,17,58813
50728,38.0,33600,0,2,2,5000,10.65,0.15,0,16,58813
22826,28.0,45600,2,3,4,5000,10.38,0.11,0,8,58820
30653,30.0,54578,0,14,2,23000,6.91,0.44,0,5,58822
52728,22.0,55308,0,5,5,2000,11.49,0.04,0,2,58829
31872,27.0,51600,3,5,3,10800,10.37,0.21,0,5,58832
23939,42.0,38000,3,2,3,5000,13.36,0.13,1,17,58833
36361,25.0,49000,3,4,3,2400,6.92,0.05,0,3,58838
39002,24.0,52800,0,8,5,4500,6.76,0.09,0,4,58844
12060,26.0,57000,0,10,4,15200,16.35,0.26,0,2,58868
37,22.0,68000,0,7,4,15900,13.49,0.25,0,2,58872
27589,26.0,53000,3,1,5,10000,9.88,0.19,0,2,58874
11186,26.0,53004,0,5,5,10000,9.32,0.19,0,3,58879
14035,26.0,53004,0,3,5,10000,9.32,0.19,0,4,58879
37519,23.0,56000,2,7,4,5500,11.71,0.1,0,2,58883
1778,25.0,50000,3,3,4,3600,10.65,0.07,0,4,58885
21948,25.0,50000,3,9,1,3600,14.27,0.07,1,4,58885
28293,25.0,50000,2,3,1,3600,6.03,0.07,0,2,58885
43204,25.0,50000,0,9,4,3600,7.9,0.07,0,3,58885
9028,26.0,48000,3,1,3,3500,7.14,0.07,0,3,58885
2191,24.0,52000,3,3,5,3500,11.86,0.07,0,4,58886
956,21.0,58951,0,5,1,3000,7.49,0.05,0,4,58887
33813,29.0,42000,3,0,3,2000,7.9,0.05,0,7,58887
57833,29.0,42000,3,3,1,2000,13.61,0.05,0,8,58887
32301,23.0,65856,0,3,1,16800,10.25,0.26,0,3,58905
5438,24.0,51600,3,9,5,3000,8.94,0.06,0,3,58907
49619,23.0,73000,0,7,4,25000,13.11,0.34,1,4,58914
6710,29.0,51000,3,13,2,15000,5.79,0.29,0,5,58914
12481,34.0,40800,0,0,2,10400,15.7,0.25,0,7,58925
1325,31.0,43200,3,6,5,8000,13.48,0.19,1,5,58932
8727,37.0,34900,3,2,0,5600,15.96,0.16,1,12,58937
44592,27.0,45000,3,0,3,1800,10.25,0.04,0,7,58939
51706,29.0,45500,2,13,4,7000,6.92,0.16,0,5,58951
27450,41.0,39000,3,3,3,5000,14.96,0.13,1,15,58953
9479,37.0,40000,0,0,0,15000,8.88,0.38,0,16,58955
55738,26.0,52524,3,9,3,9300,11.83,0.18,0,2,58956
31929,36.0,40000,0,2,1,13000,13.61,0.33,0,12,58959
24536,24.0,70000,0,8,0,25000,11.86,0.36,0,2,58962
38704,24.0,70000,0,7,4,25000,10.62,0.36,0,3,58962
49751,24.0,70000,0,8,1,25000,9.62,0.36,0,3,58962
46752,27.0,45000,3,3,1,1775,6.54,0.04,0,8,58964
26152,27.0,51996,3,7,5,11200,10.36,0.22,0,5,58966
22425,21.0,80000,0,0,1,25000,13.92,0.31,0,2,58967
18013,25.0,60000,3,4,0,16000,7.88,0.27,0,3,58968
23406,25.0,60000,3,0,0,16000,11.71,0.27,0,4,58968
29360,25.0,60000,3,5,1,16000,7.9,0.27,0,2,58968
33840,25.0,60000,0,9,5,16000,7.88,0.27,0,3,58968
47584,25.0,60000,0,0,5,16000,12.21,0.27,0,3,58968
39674,34.0,40000,3,9,4,9000,12.84,0.23,1,6,58968
16578,22.0,70000,0,2,3,18000,10.65,0.26,0,4,58970
19854,22.0,70000,3,6,0,18000,14.65,0.26,0,2,58970
28360,22.0,70000,3,5,1,18000,11.89,0.26,0,3,58970
31220,22.0,70000,0,6,5,18000,11.49,0.26,0,3,58970
38597,22.0,70000,3,0,1,18000,11.89,0.26,0,2,58970
41529,30.0,46000,3,2,4,10000,12.53,0.22,0,9,58970
54635,35.0,38000,0,20,0,7500,8.88,0.2,0,7,58970
51765,25.0,57600,0,2,1,13000,5.79,0.23,0,4,58971
368,26.0,55000,0,4,5,12500,5.99,0.23,0,2,58971
53608,27.0,47400,0,1,3,5000,10.99,0.11,0,9,58971
4464,28.0,50000,3,2,5,11000,12.53,0.22,0,8,58971
11477,28.0,50000,3,1,2,11000,13.06,0.22,0,7,58971
18614,33.0,40000,3,4,4,7000,10.99,0.17,0,10,58972
38701,33.0,40000,3,4,1,7000,7.14,0.17,0,9,58972
16351,24.0,60000,3,7,0,13000,11.71,0.22,0,3,58973
22240,24.0,60000,0,8,1,13000,10.74,0.22,0,3,58973
51192,27.0,50000,3,0,0,8500,9.63,0.17,0,6,58975
56551,27.0,50000,0,4,3,8500,10.99,0.16,0,6,58975
32457,30.0,44000,0,7,2,7000,6.91,0.16,0,6,58975
1515,23.0,60000,0,2,3,10000,9.63,0.17,0,4,58977
1701,23.0,60000,3,2,3,10000,11.14,0.17,0,2,58977
1870,23.0,60000,3,7,0,10000,13.98,0.17,1,2,58977
2245,23.0,60000,0,7,1,10000,12.18,0.17,0,4,58977
2697,23.0,60000,3,2,1,10000,6.03,0.17,0,2,58977
3632,23.0,60000,0,4,0,10000,6.62,0.17,0,4,58977
3737,23.0,60000,0,5,4,10000,7.88,0.17,0,2,58977
3786,23.0,60000,0,4,1,10000,9.76,0.17,0,4,58977
3907,23.0,60000,0,7,3,10000,12.61,0.17,0,2,58977
4674,23.0,60000,0,8,0,10000,14.26,0.17,0,3,58977
4955,23.0,60000,3,3,3,10000,13.49,0.17,1,3,58977
5928,23.0,60000,0,7,5,10000,6.17,0.17,0,4,58977
5989,23.0,60000,0,4,5,10000,10.99,0.17,0,4,58977
8597,23.0,60000,0,3,3,10000,7.49,0.17,0,4,58977
8950,23.0,60000,3,7,4,10000,12.53,0.17,0,2,58977
10541,23.0,60000,3,4,5,10000,14.27,0.17,0,2,58977
10671,23.0,60000,3,1,3,10000,10.75,0.17,0,4,58977
11055,23.0,60000,3,4,3,10000,12.18,0.17,0,4,58977
12850,23.0,60000,3,4,5,10000,7.14,0.17,0,3,58977
12884,23.0,60000,3,2,4,10000,10.65,0.17,0,3,58977
13185,23.0,60000,3,5,5,10000,14.27,0.17,0,3,58977
14867,23.0,60000,0,3,4,10000,14.22,0.17,1,3,58977
15803,23.0,60000,0,1,3,10000,8.49,0.17,0,2,58977
16095,23.0,60000,3,8,4,10000,11.49,0.17,0,3,58977
16741,23.0,60000,3,7,4,10000,13.22,0.17,0,2,58977
17201,23.0,60000,3,7,0,10000,7.51,0.17,0,3,58977
18222,23.0,60000,3,0,5,10000,13.57,0.17,0,4,58977
18983,23.0,60000,3,7,1,10000,13.79,0.17,0,3,58977
21287,23.0,60000,0,7,1,10000,14.59,0.17,0,2,58977
21633,23.0,60000,3,5,0,10000,10.65,0.17,0,3,58977
23317,23.0,60000,3,3,1,10000,6.03,0.17,0,3,58977
24338,23.0,60000,3,3,4,10000,6.91,0.17,0,4,58977
24891,23.0,60000,0,7,3,10000,7.88,0.17,0,2,58977
26770,23.0,60000,3,2,1,10000,9.99,0.17,0,4,58977
27215,23.0,60000,2,7,3,10000,8.94,0.17,0,2,58977
27528,23.0,60000,3,2,0,10000,10.37,0.17,0,4,58977
27824,23.0,60000,0,3,4,10000,7.88,0.17,0,2,58977
28439,23.0,60000,2,8,4,10000,7.49,0.17,0,2,58977
28600,23.0,60000,3,5,1,10000,7.51,0.17,0,4,58977
29834,23.0,60000,3,1,1,10000,11.58,0.17,0,4,58977
32121,23.0,60000,0,2,1,10000,11.34,0.17,0,3,58977
32262,23.0,60000,0,0,1,10000,10.37,0.17,0,3,58977
32680,23.0,60000,0,2,1,10000,7.51,0.17,0,4,58977
33085,23.0,60000,3,4,3,10000,13.85,0.17,0,2,58977
35369,23.0,60000,0,2,1,10000,16.07,0.17,1,3,58977
35574,23.0,60000,3,4,0,10000,13.49,0.17,1,2,58977
36044,23.0,60000,0,1,5,10000,12.21,0.17,0,3,58977
37877,23.0,60000,0,7,1,10000,10.65,0.17,0,3,58977
38082,23.0,60000,3,3,4,10000,12.23,0.17,0,2,58977
38811,23.0,60000,0,5,0,10000,12.18,0.17,0,4,58977
39537,23.0,60000,3,7,1,10000,10.65,0.17,0,4,58977
40301,23.0,60000,3,3,1,10000,13.22,0.17,1,2,58977
40638,23.0,60000,3,4,0,10000,7.66,0.17,0,4,58977
40648,23.0,60000,0,4,1,10000,14.96,0.17,0,2,58977
41625,23.0,60000,3,3,5,10000,7.51,0.17,0,3,58977
42367,23.0,60000,3,1,1,10000,6.03,0.17,0,4,58977
43610,23.0,60000,0,7,1,10000,11.14,0.17,0,3,58977
43782,23.0,60000,3,5,5,10000,13.99,0.17,1,3,58977
43940,23.0,60000,0,4,5,10000,14.42,0.17,0,4,58977
44556,23.0,60000,3,4,4,10000,15.96,0.17,0,4,58977
44696,23.0,60000,0,7,1,10000,9.88,0.17,0,2,58977
44843,23.0,60000,3,7,5,10000,14.22,0.17,1,4,58977
45206,23.0,60000,3,3,4,10000,14.84,0.17,0,4,58977
46105,23.0,60000,0,0,3,10000,8.0,0.17,0,3,58977
46948,23.0,60000,0,7,4,10000,5.79,0.17,0,2,58977
47082,23.0,60000,0,5,1,10000,7.9,0.17,0,3,58977
47407,23.0,60000,3,7,1,10000,14.27,0.17,1,4,58977
47743,23.0,60000,3,5,0,10000,10.99,0.17,0,2,58977
48411,23.0,60000,2,2,1,10000,12.18,0.17,0,2,58977
48488,23.0,60000,0,2,5,10000,10.37,0.17,0,4,58977
49178,23.0,60000,0,4,4,10000,13.49,0.17,0,3,58977
49229,23.0,60000,3,4,1,10000,11.71,0.17,0,3,58977
50479,23.0,60000,0,8,5,10000,13.22,0.17,0,3,58977
50542,23.0,60000,0,7,1,10000,13.23,0.17,0,4,58977
51096,23.0,60000,0,0,1,10000,11.71,0.17,0,3,58977
51675,23.0,60000,3,7,1,10000,13.49,0.17,1,4,58977
51700,23.0,60000,3,5,4,10000,12.42,0.17,0,3,58977
52115,23.0,60000,0,7,1,10000,9.88,0.17,0,3,58977
52254,23.0,60000,2,5,3,10000,8.49,0.17,0,2,58977
53358,23.0,60000,3,0,0,10000,10.65,0.17,0,3,58977
53407,23.0,60000,3,7,3,10000,10.99,0.17,0,4,58977
54042,23.0,60000,0,3,5,10000,7.49,0.17,0,2,58977
54049,23.0,60000,0,7,1,10000,6.17,0.17,0,3,58977
54398,23.0,60000,0,8,5,10000,8.9,0.17,0,3,58977
55601,23.0,60000,3,3,0,10000,8.94,0.17,0,2,58977
55751,23.0,60000,3,0,4,10000,10.65,0.17,0,2,58977
56085,23.0,60000,3,3,4,10000,15.21,0.17,0,3,58977
56203,23.0,60000,3,7,3,10000,15.23,0.17,0,4,58977
56817,23.0,60000,3,5,1,10000,12.21,0.17,0,4,58977
57429,23.0,60000,3,7,1,10000,13.22,0.17,0,3,58977
57805,23.0,60000,0,2,3,10000,10.95,0.17,0,4,58977
58236,23.0,60000,3,2,4,10000,10.25,0.17,0,2,58977
16995,32.0,40000,0,2,3,5000,6.17,0.13,0,5,58977
18206,32.0,40000,0,5,3,5000,6.62,0.13,0,10,58977
19264,32.0,40000,3,1,3,5000,12.68,0.13,1,7,58977
47576,32.0,40000,3,5,1,5000,14.27,0.13,1,7,58977
4872,36.0,35000,0,15,5,4000,11.14,0.11,0,15,58977
38719,36.0,35000,3,3,0,4000,8.9,0.11,0,13,58977
53097,22.0,57996,0,2,1,4800,11.89,0.08,0,2,58980
19890,24.0,55000,3,5,2,7000,10.65,0.13,0,4,58980
43571,24.0,55000,3,5,1,7000,10.75,0.13,0,2,58980
48948,24.0,55000,3,8,5,7000,11.71,0.13,0,4,58980
58197,24.0,55000,3,8,0,7000,9.32,0.13,0,4,58980
1546,26.0,50000,0,6,1,6000,11.99,0.12,0,3,58980
6328,26.0,50000,3,3,1,6000,10.37,0.12,0,4,58980
10153,26.0,50000,0,3,5,6000,10.99,0.12,0,3,58980
24722,26.0,50000,0,4,0,6000,11.99,0.12,0,4,58980
25036,26.0,50000,3,10,0,6000,11.99,0.12,0,4,58980
40351,26.0,50000,3,10,4,6000,9.99,0.12,0,2,58980
40591,26.0,50000,3,2,2,6000,14.79,0.12,0,2,58980
40671,26.0,50000,3,8,2,6000,8.63,0.12,0,2,58980
41076,26.0,50000,0,10,5,6000,7.14,0.12,0,3,58980
41172,26.0,50000,3,5,5,6000,10.74,0.12,0,2,58980
55285,26.0,50000,3,3,3,6000,12.73,0.12,1,3,58980
341,25.0,52000,3,2,1,6000,12.87,0.12,1,2,58981
22865,25.0,52000,0,2,5,6000,14.79,0.12,1,2,58981
25428,25.0,52000,3,5,3,6000,9.62,0.12,0,2,58981
56552,25.0,52000,3,9,2,6000,8.0,0.12,0,4,58981
904,22.0,60000,3,2,0,7000,9.99,0.12,0,3,58982
7432,22.0,60000,3,4,1,7000,5.79,0.12,0,2,58982
8567,22.0,60000,3,6,1,7000,6.92,0.12,0,4,58982
9595,22.0,60000,0,5,3,7000,10.99,0.12,0,4,58982
12181,22.0,60000,3,2,5,7000,8.49,0.12,0,3,58982
15029,22.0,60000,3,3,1,7000,13.98,0.12,0,4,58982
18340,22.0,60000,3,3,1,7000,13.48,0.12,0,3,58982
21462,22.0,60000,3,3,0,7000,7.51,0.12,0,4,58982
22720,22.0,60000,0,4,1,7000,7.51,0.12,0,4,58982
23919,22.0,60000,3,3,0,7000,12.53,0.12,1,4,58982
25042,22.0,60000,0,3,0,7000,6.91,0.12,0,2,58982
26331,22.0,60000,3,3,1,7000,7.14,0.12,0,3,58982
27200,22.0,60000,0,4,1,7000,6.92,0.12,0,2,58982
28404,22.0,60000,3,6,4,7000,13.49,0.12,0,3,58982
28755,22.0,60000,3,1,1,7000,9.63,0.12,0,3,58982
32062,22.0,60000,3,3,0,7000,7.66,0.12,0,3,58982
33547,22.0,60000,0,7,1,7000,6.54,0.12,0,3,58982
34955,22.0,60000,3,2,4,7000,12.84,0.12,1,2,58982
35907,22.0,60000,3,6,1,7000,11.71,0.12,0,3,58982
35991,22.0,60000,3,2,5,7000,13.49,0.12,0,4,58982
39338,22.0,60000,3,4,3,7000,6.99,0.12,0,4,58982
43517,22.0,60000,3,4,0,7000,6.99,0.12,0,3,58982
45830,22.0,60000,0,5,1,7000,7.9,0.12,0,4,58982
45856,22.0,60000,3,6,4,7000,12.21,0.12,0,2,58982
45869,22.0,60000,3,2,0,7000,6.39,0.12,0,2,58982
46020,22.0,60000,3,3,0,7000,10.59,0.12,0,2,58982
48348,22.0,60000,3,6,5,7000,6.92,0.12,0,2,58982
51166,22.0,60000,3,6,1,7000,13.99,0.12,0,2,58982
51902,22.0,60000,3,4,1,7000,7.14,0.12,0,3,58982
52310,22.0,60000,3,3,1,7000,6.92,0.12,0,2,58982
53857,22.0,60000,3,1,1,7000,12.53,0.12,1,3,58982
54375,22.0,60000,3,0,1,7000,8.0,0.12,0,3,58982
54822,22.0,60000,0,3,4,7000,7.51,0.12,0,3,58982
58059,22.0,60000,0,6,0,7000,7.29,0.12,0,4,58982
58176,22.0,60000,3,2,5,7000,9.91,0.12,0,3,58982
6715,28.0,45000,0,2,0,4000,7.9,0.09,0,5,58982
7921,28.0,45000,0,12,2,4000,9.63,0.09,0,5,58982
11483,28.0,45000,0,12,0,4000,5.42,0.09,0,8,58982
17301,28.0,45000,3,0,0,4000,9.91,0.09,0,10,58982
33537,28.0,45000,3,8,4,4000,7.9,0.09,0,5,58982
4299,21.0,60000,0,5,1,4000,7.49,0.07,0,4,58987
7975,21.0,60000,3,5,4,4000,7.49,0.07,0,4,58987
46689,21.0,60000,3,2,5,4000,8.49,0.07,0,3,58987
14334,22.0,55000,3,3,1,1500,13.49,0.03,1,2,58991
16256,22.0,55000,0,5,0,1500,13.49,0.03,0,2,58991
10173,30.0,40000,3,5,3,1000,10.99,0.03,0,10,58991
12796,24.0,50000,3,1,4,1000,10.74,0.02,0,2,58992
38186,24.0,50000,2,2,4,1000,5.99,0.02,0,3,58992
50624,24.0,50000,2,9,4,1000,11.71,0.02,0,3,58992
40341,25.0,48000,3,0,1,1000,5.99,0.02,0,4,58992
48420,25.0,48000,3,0,1,1000,7.29,0.02,0,2,58992
45612,45.0,35000,3,3,4,4000,10.37,0.11,0,12,58993
49852,65.0,50000,2,0,4,6000,9.99,0.12,0,27,59000
17063,29.0,48996,3,2,0,12000,10.37,0.24,0,9,59012
34060,31.0,44000,3,3,3,9150,10.65,0.22,0,5,59020
45532,32.0,38400,0,5,1,2400,16.29,0.06,0,10,59024
20177,21.0,61000,3,4,1,5000,10.39,0.08,0,3,59035
26577,23.0,55000,3,7,1,4200,14.27,0.08,1,3,59035
44386,33.0,37000,0,2,1,2000,14.96,0.05,0,5,59035
49236,27.0,46344,3,9,5,3500,11.36,0.08,0,9,59048
50151,42.0,42000,0,20,5,11500,18.79,0.26,0,11,59051
27638,25.0,49920,0,2,0,3325,10.99,0.07,0,4,59061
42955,26.0,57000,0,6,1,15000,11.89,0.26,0,4,59068
4024,27.0,50000,3,0,5,8400,13.49,0.17,0,5,59075
46054,22.0,61000,3,4,5,8000,11.49,0.13,0,2,59080
15863,21.0,62000,0,2,4,6000,7.51,0.1,0,3,59084
47068,21.0,62000,3,2,1,6000,10.59,0.1,0,4,59084
38635,36.0,38400,3,6,5,10000,13.85,0.26,1,11,59084
46255,36.0,38400,3,5,4,10000,11.71,0.26,0,11,59084
57154,27.0,46000,2,3,4,3000,10.99,0.07,0,5,59085
48650,23.0,54000,3,7,1,3000,7.88,0.06,0,3,59087
50091,24.0,57000,0,6,0,9275,6.54,0.17,0,3,59102
29132,25.0,51300,3,9,0,5000,7.49,0.1,0,4,59107
49431,45.0,38400,2,2,5,10000,10.99,0.26,0,12,59111
45006,22.0,76500,0,6,1,25000,14.35,0.33,0,2,59115
23246,31.0,43000,0,15,1,7500,7.49,0.17,0,8,59123
