id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
24939,31.0,45000,3,0,1,10000,10.59,0.22,0,5,0
34922,31.0,45000,2,4,1,10000,18.62,0.22,0,9,0
49000,31.0,45000,3,1,4,10000,10.65,0.22,0,7,0
4940,23.0,65000,0,7,1,15000,10.99,0.22,0,4,0
10326,23.0,65000,0,2,1,15000,6.91,0.23,0,4,0
10536,23.0,65000,0,8,5,15000,16.32,0.23,1,3,0
11790,23.0,65000,0,7,1,15000,10.62,0.23,0,4,0
18638,23.0,65000,0,7,3,15000,9.88,0.23,0,2,0
20231,23.0,65000,0,3,3,15000,7.88,0.23,0,3,0
30044,23.0,65000,0,7,5,15000,7.9,0.23,0,4,0
43185,23.0,65000,2,7,5,15000,12.42,0.23,0,3,0
48032,23.0,65000,3,7,4,15000,15.23,0.23,1,4,0
49268,23.0,65000,0,7,1,15000,8.94,0.23,0,4,0
54699,23.0,65000,3,2,1,15000,11.89,0.23,0,4,0
58148,23.0,65000,0,7,5,15000,12.69,0.23,0,2,0
48770,24.0,60000,3,4,3,12250,12.23,0.21,0,4,0
29526,37.0,35000,2,2,5,5000,7.49,0.14,0,13,0
27984,25.0,55000,0,7,0,9000,7.88,0.16,0,3,0
31313,25.0,55000,3,9,3,9000,7.49,0.16,0,3,0
48541,25.0,55000,0,3,1,9000,7.49,0.16,0,2,0
56675,25.0,55000,3,0,0,9000,6.91,0.16,0,3,0
55862,27.0,50000,3,6,3,7750,10.62,0.16,0,9,0
36104,30.0,42000,0,5,5,3250,7.88,0.08,0,9,0
14354,23.0,62400,3,5,3,12000,10.36,0.19,0,3,0
30742,23.0,62400,3,0,5,12000,9.63,0.19,0,4,0
31085,27.0,45000,3,0,0,1000,7.49,0.02,0,5,0
14296,23.0,61211,0,3,1,10625,5.42,0.17,0,4,0
17502,24.0,52800,3,8,4,3600,7.51,0.07,0,4,0
12108,24.0,53000,0,8,5,3825,5.42,0.08,0,3,0
33608,28.0,52000,2,12,2,13000,11.83,0.25,0,5,0
21822,32.0,42000,3,2,1,7400,12.53,0.18,0,8,0
12077,22.0,68000,3,5,4,15000,11.71,0.22,0,2,0
5650,23.0,53550,3,2,3,1800,6.76,0.03,0,2,0
7171,36.0,36000,3,3,4,5000,10.37,0.14,0,14,0
15598,36.0,36000,3,2,1,5000,10.59,0.14,0,16,0
21110,36.0,36000,2,2,5,5000,6.03,0.14,0,13,0
30056,36.0,36000,0,5,4,5000,9.99,0.14,0,13,0
54193,24.0,54996,0,8,3,6200,7.88,0.11,0,3,0
48142,28.0,47000,3,1,3,6000,15.96,0.13,0,5,0
50957,22.0,62000,0,6,1,8400,13.49,0.14,1,4,0
1131,27.0,48000,0,0,2,5000,10.08,0.1,0,6,0
3972,27.0,48000,3,0,5,5000,8.49,0.1,0,5,0
5579,27.0,48000,3,3,3,5000,13.48,0.1,1,5,0
24011,27.0,48000,3,0,3,5000,10.62,0.1,0,7,0
34771,27.0,48000,3,2,0,5000,13.49,0.1,1,5,0
36521,27.0,48000,3,7,4,5000,6.99,0.1,0,10,0
37500,27.0,48000,0,6,4,5000,10.74,0.1,0,5,0
51494,27.0,48000,3,3,4,5000,9.99,0.1,0,8,0
17988,24.0,54000,3,1,3,5000,13.99,0.09,1,3,0
28843,24.0,54000,0,0,5,5000,8.0,0.09,0,3,0
32291,24.0,54000,0,8,0,5000,6.62,0.09,0,2,0
33823,24.0,54000,3,4,0,5000,13.23,0.09,0,3,0
37512,24.0,54000,3,8,4,5000,11.11,0.09,0,4,0
39890,24.0,54000,0,5,1,5000,8.9,0.09,0,3,0
47134,24.0,54000,0,5,0,5000,5.42,0.09,0,4,0
48130,24.0,54000,3,5,1,5000,9.62,0.09,0,2,0
30503,22.0,62004,3,2,1,8400,9.99,0.14,0,3,0
20,28.0,45000,2,0,4,3200,7.88,0.07,0,5,0
10843,60.0,36000,2,2,4,5000,14.79,0.14,1,30,0
32299,26.0,51400,3,10,0,7000,7.88,0.13,0,2,0
46563,24.0,54860,2,7,2,6000,5.42,0.11,0,3,0
30805,38.0,34000,3,2,5,4750,13.79,0.14,0,12,0
22670,35.0,38500,3,14,3,7500,10.62,0.19,0,6,0
31302,24.0,52800,0,1,5,3500,14.79,0.07,0,2,0
18789,23.0,62500,0,7,3,12000,11.36,0.19,0,2,0
49007,23.0,62500,3,3,0,12000,13.11,0.19,0,3,0
12315,24.0,62400,0,5,2,15000,8.9,0.24,0,3,0
16075,23.0,62510,0,0,1,12000,10.74,0.19,0,2,0
33943,27.0,54000,0,11,1,13000,17.58,0.24,0,10,0
22872,22.0,69000,0,3,1,16000,13.22,0.23,1,4,0
23942,28.0,48500,0,3,5,8000,15.99,0.16,0,7,0
18714,24.0,57000,3,4,2,8500,13.43,0.15,0,4,0
13348,37.0,34000,3,0,3,3000,11.12,0.09,0,17,0
24505,22.0,61000,0,6,3,7200,7.9,0.11,0,2,0
18649,22.0,59000,0,5,4,5000,14.96,0.08,1,2,0
25319,22.0,59000,3,6,5,5000,14.84,0.08,0,3,0
3053,23.0,56000,3,2,0,4500,5.79,0.08,0,4,0
7168,26.0,48000,3,4,1,2500,14.65,0.05,1,3,0
55823,26.0,48000,0,3,5,2500,6.76,0.05,0,3,0
26326,24.0,52000,3,8,1,2500,15.7,0.05,0,3,0
29513,35.0,34800,3,3,3,1000,14.22,0.03,1,6,0
1806,24.0,54100,0,2,5,5000,7.14,0.09,0,4,0
51236,34.0,38790,3,0,4,6000,13.8,0.15,0,7,0
9373,26.0,53808,0,9,5,10000,6.62,0.19,0,4,0
31277,23.0,57000,3,3,1,5600,10.37,0.1,0,4,0
33247,22.0,59959,0,6,1,6000,7.51,0.1,0,4,0
43186,22.0,60000,3,0,3,6025,10.37,0.1,0,4,0
34677,66.0,53000,0,9,4,10000,10.62,0.19,0,24,0
40817,36.0,40000,3,3,3,12000,11.11,0.3,0,16,0
2099,30.0,50000,0,14,2,15000,5.99,0.3,0,7,0
21414,30.0,50000,3,4,1,15000,15.2,0.3,0,10,0
23812,30.0,50000,0,3,2,15000,7.51,0.3,0,6,0
40293,30.0,50000,3,4,4,15000,12.18,0.3,0,9,0
51759,30.0,50000,0,14,4,15000,9.91,0.3,0,9,0
18179,26.0,60000,3,0,4,18000,13.49,0.3,0,2,0
41779,26.0,60000,3,0,1,18000,10.71,0.3,0,3,0
39110,32.0,45000,0,3,4,12000,7.88,0.27,0,6,0
29423,35.0,40000,2,6,1,10000,9.88,0.25,0,10,0
38060,35.0,40000,3,3,1,10000,13.43,0.25,0,5,0
45725,35.0,40000,3,12,3,10000,13.16,0.25,1,5,0
55801,35.0,40000,3,4,1,10000,13.99,0.25,1,6,0
29937,30.0,48000,0,3,2,12000,6.62,0.24,0,7,0
56933,30.0,48000,3,1,3,12000,5.79,0.25,0,10,0
800,25.0,60000,0,9,2,15000,9.63,0.25,0,2,0
1674,25.0,60000,0,7,3,15000,11.12,0.25,0,2,0
2346,25.0,60000,0,10,1,15000,9.63,0.25,0,4,0
2494,25.0,60000,3,3,4,15000,6.62,0.25,0,3,0
3389,25.0,60000,3,5,5,15000,14.42,0.25,1,2,0
3943,25.0,60000,3,5,4,15000,12.68,0.25,0,2,0
3989,25.0,60000,3,9,4,15000,14.96,0.25,0,4,0
4118,25.0,60000,3,9,2,15000,11.36,0.25,0,2,0
6017,25.0,60000,0,6,4,15000,5.42,0.25,0,4,0
14051,25.0,60000,3,9,0,15000,13.49,0.25,0,4,0
14119,25.0,60000,3,8,5,15000,13.22,0.25,0,4,0
20015,25.0,60000,3,9,1,15000,11.71,0.25,0,3,0
20435,25.0,60000,3,9,0,15000,10.99,0.25,0,4,0
20509,25.0,60000,0,5,0,15000,13.49,0.25,0,4,0
21771,25.0,60000,0,10,2,15000,7.29,0.25,0,4,0
24101,25.0,60000,3,0,2,15000,10.99,0.25,0,4,0
26128,25.0,60000,3,3,2,15000,8.94,0.25,0,4,0
29126,25.0,60000,3,7,4,15000,10.38,0.25,0,2,0
29344,25.0,60000,0,3,0,15000,13.47,0.25,0,3,0
35084,25.0,60000,3,0,4,15000,13.49,0.25,1,4,0
35382,25.0,60000,0,2,1,15000,10.0,0.25,0,3,0
42324,25.0,60000,3,3,5,15000,14.59,0.25,1,3,0
43801,25.0,60000,3,0,1,15000,7.88,0.25,0,2,0
44737,25.0,60000,0,9,2,15000,10.83,0.25,0,3,0
44923,25.0,60000,3,9,4,15000,13.49,0.25,1,2,0
54938,25.0,60000,0,4,5,15000,14.65,0.25,0,4,0
55074,25.0,60000,3,5,4,15000,6.03,0.25,0,4,0
57394,25.0,60000,3,2,1,15000,12.53,0.25,0,3,0
57529,25.0,60000,0,5,1,15000,12.99,0.25,0,4,0
58578,25.0,60000,0,9,4,15000,11.89,0.25,0,3,0
32441,34.0,40000,0,2,0,8000,9.76,0.2,0,10,0
43860,34.0,40000,3,5,3,8000,10.39,0.2,0,7,0
15941,22.0,70000,0,6,4,17000,8.88,0.24,0,3,0
28765,22.0,70000,3,3,0,17000,10.75,0.24,0,2,0
30836,23.0,55640,3,7,0,4000,13.99,0.08,1,2,0
14826,26.0,55000,0,3,2,11500,7.51,0.21,0,4,0
54299,26.0,55000,3,4,5,11500,11.89,0.21,0,4,0
2867,28.0,50000,3,1,2,10000,12.09,0.2,1,8,0
8645,28.0,50000,3,4,4,10000,7.51,0.2,0,6,0
8677,28.0,50000,0,7,4,10000,6.03,0.2,0,10,0
10115,28.0,50000,0,1,2,10000,12.69,0.2,0,9,0
10620,28.0,50000,0,4,5,10000,6.91,0.2,0,8,0
11490,28.0,50000,3,3,2,10000,8.94,0.2,0,9,0
12923,28.0,50000,3,12,4,10000,12.69,0.2,0,7,0
14001,28.0,50000,3,4,0,10000,10.75,0.2,0,7,0
14873,28.0,50000,3,5,5,10000,13.98,0.2,1,6,0
15033,28.0,50000,3,2,1,10000,11.14,0.2,0,8,0
15183,28.0,50000,0,5,4,10000,7.88,0.2,0,10,0
18285,28.0,50000,0,5,2,10000,10.99,0.2,0,9,0
22973,28.0,50000,3,2,1,10000,13.49,0.2,0,7,0
24639,28.0,50000,0,12,4,10000,6.03,0.2,0,8,0
28242,28.0,50000,0,12,0,10000,10.99,0.2,0,8,0
30462,28.0,50000,0,5,0,10000,5.79,0.2,0,10,0
37572,28.0,50000,3,2,3,10000,8.49,0.2,0,8,0
38900,28.0,50000,3,10,1,10000,9.99,0.2,0,7,0
39790,28.0,50000,0,2,3,10000,5.79,0.2,0,5,0
49552,28.0,50000,0,12,1,10000,8.59,0.2,0,7,0
51755,28.0,50000,0,4,0,10000,7.9,0.2,0,6,0
53625,28.0,50000,3,4,0,10000,13.11,0.2,1,7,0
55818,28.0,50000,3,4,5,10000,6.54,0.2,0,6,0
55869,28.0,50000,3,6,4,10000,11.58,0.2,0,9,0
58123,28.0,50000,3,4,1,10000,8.49,0.2,0,8,0
47965,32.0,42000,3,4,4,7200,7.29,0.17,0,7,0
945,24.0,60000,0,6,3,12000,8.94,0.2,0,4,0
981,24.0,60000,0,1,5,12000,16.77,0.2,0,2,0
7391,24.0,60000,3,0,5,12000,9.99,0.2,0,3,0
9188,24.0,60000,3,6,0,12000,10.65,0.2,0,3,0
9378,24.0,60000,3,5,5,12000,10.99,0.2,0,4,0
10112,24.0,60000,3,3,4,12000,13.47,0.2,1,2,0
10526,24.0,60000,0,8,2,12000,10.75,0.2,0,3,0
14754,24.0,60000,0,8,4,12000,7.9,0.2,0,2,0
16738,24.0,60000,0,8,0,12000,8.9,0.2,0,4,0
16846,24.0,60000,3,0,1,12000,11.66,0.2,0,4,0
17795,24.0,60000,0,7,1,12000,7.51,0.2,0,2,0
19994,24.0,60000,0,8,4,12000,10.99,0.2,0,2,0
24001,24.0,60000,0,8,3,12000,9.83,0.2,0,3,0
24405,24.0,60000,0,3,3,12000,9.62,0.2,0,2,0
25106,24.0,60000,3,8,4,12000,9.99,0.2,0,2,0
30008,24.0,60000,0,9,4,12000,9.63,0.2,0,4,0
30240,24.0,60000,3,7,1,12000,7.29,0.2,0,2,0
32166,24.0,60000,0,6,4,12000,10.99,0.2,0,3,0
34507,24.0,60000,0,8,5,12000,7.88,0.2,0,2,0
34634,24.0,60000,0,4,4,12000,7.88,0.2,0,2,0
35665,24.0,60000,3,3,5,12000,9.63,0.2,0,4,0
39854,24.0,60000,0,2,5,12000,7.49,0.2,0,4,0
42187,24.0,60000,0,8,2,12000,13.49,0.2,0,2,0
44083,24.0,60000,3,0,0,12000,7.29,0.2,0,3,0
47126,24.0,60000,0,3,0,12000,8.9,0.2,0,4,0
48100,24.0,60000,3,5,5,12000,11.49,0.2,0,3,0
48210,24.0,60000,3,5,5,12000,10.65,0.2,0,4,0
48882,24.0,60000,0,2,1,12000,7.51,0.2,0,3,0
51912,24.0,60000,0,3,4,12000,10.38,0.2,0,3,0
55611,24.0,60000,3,4,1,12000,16.77,0.2,0,2,0
56503,24.0,60000,3,1,2,12000,6.91,0.2,0,2,0
57002,24.0,60000,0,8,2,12000,10.62,0.2,0,3,0
57390,24.0,60000,3,2,0,12000,13.22,0.2,1,2,0
57433,24.0,60000,0,4,4,12000,5.79,0.2,0,2,0
36707,33.0,40000,3,0,0,6000,10.99,0.15,0,7,0
40705,33.0,40000,3,6,0,6000,6.17,0.15,0,6,0
41827,33.0,40000,3,1,0,6000,6.17,0.15,0,10,0
48871,33.0,40000,3,2,5,6000,10.677661105993929,0.15,0,10,0
8492,25.0,56000,0,5,4,10000,9.91,0.18,0,3,0
49593,22.0,65000,3,6,3,11500,13.49,0.18,0,3,0
31309,28.0,48000,3,1,0,7200,12.23,0.15,0,8,0
12411,24.0,54996,3,8,1,6000,5.79,0.11,0,2,0
6976,27.0,50000,3,11,2,7500,12.23,0.15,1,6,0
12152,27.0,50000,0,11,3,7500,7.88,0.15,0,8,0
16798,27.0,50000,3,1,4,7500,12.69,0.15,0,8,0
18604,27.0,50000,3,2,2,7500,13.49,0.15,0,10,0
33498,27.0,50000,3,1,0,7500,8.32,0.15,0,6,0
49741,30.0,44000,0,0,0,6000,7.66,0.14,0,6,0
7392,23.0,60000,3,3,0,9000,7.14,0.15,0,3,0
12508,23.0,60000,0,7,1,9000,10.99,0.15,0,2,0
22292,23.0,60000,0,7,3,9000,9.62,0.15,0,2,0
24249,23.0,60000,3,3,1,9000,6.91,0.15,0,2,0
28997,23.0,60000,3,4,0,9000,7.51,0.15,0,4,0
33273,23.0,60000,0,5,3,9000,7.51,0.15,0,3,0
39895,23.0,60000,3,5,1,9000,7.49,0.15,0,4,0
45344,23.0,60000,3,5,1,9000,13.43,0.15,0,4,0
49883,23.0,60000,3,3,5,9000,14.22,0.15,0,3,0
52110,23.0,60000,3,0,5,9000,13.48,0.15,1,3,0
8987,25.0,54000,0,4,4,7500,7.14,0.14,0,3,0
48907,25.0,54000,0,7,3,7500,7.51,0.14,0,3,0
33444,25.0,56004,0,9,4,10000,10.59,0.18,0,3,0
33696,31.0,39996,3,0,3,2000,8.63,0.05,0,7,0
10143,32.0,40000,3,1,0,4000,10.74,0.1,0,9,0
10711,32.0,40000,3,2,3,4000,7.88,0.1,0,6,0
12231,32.0,40000,3,7,4,4000,12.69,0.1,0,6,0
19578,32.0,40000,3,2,3,4000,6.92,0.1,0,7,0
30314,32.0,40000,3,2,1,4000,13.49,0.1,0,7,0
37165,32.0,40000,0,3,3,4000,13.43,0.1,1,9,0
46475,32.0,40000,3,2,4,4000,12.69,0.1,0,8,0
50646,32.0,40000,3,3,1,4000,13.49,0.1,1,8,0
58529,36.0,35000,0,3,0,3000,10.65,0.09,0,16,0
1327,24.0,55000,3,8,3,6000,11.99,0.11,0,4,0
4910,24.0,55000,3,8,1,6000,10.37,0.11,0,4,0
35769,24.0,55000,3,0,0,6000,7.51,0.11,0,2,0
40336,24.0,55000,0,4,3,6000,7.51,0.11,0,3,0
51919,24.0,55000,3,3,5,6000,11.12,0.11,0,2,0
53024,24.0,55000,0,5,3,6000,7.49,0.11,0,4,0
57651,24.0,55000,0,8,3,6000,7.9,0.11,0,2,0
19268,25.0,52800,3,2,1,6000,6.92,0.11,0,4,0
50211,27.0,48000,0,8,1,4800,8.9,0.1,0,6,0
26092,35.0,36000,3,2,0,3000,6.62,0.08,0,6,0
18495,25.0,52000,0,5,2,5000,6.03,0.1,0,2,0
26059,25.0,52000,3,0,5,5000,9.99,0.1,0,3,0
45323,25.0,52000,3,9,1,5000,16.32,0.1,0,2,0
51127,25.0,52000,2,3,1,5000,7.9,0.1,0,2,0
51833,25.0,52000,3,2,4,5000,7.91,0.1,0,4,0
55992,25.0,52000,0,9,1,5000,7.14,0.1,0,3,0
405,26.0,50000,3,2,3,5000,10.38,0.1,0,4,0
6247,26.0,50000,0,10,5,5000,10.0,0.1,0,2,0
10851,26.0,50000,3,0,0,5000,13.49,0.1,0,3,0
12789,26.0,50000,3,4,3,5000,7.88,0.1,0,4,0
17869,26.0,50000,0,10,4,5000,10.0,0.1,0,2,0
28389,26.0,50000,3,3,3,5000,10.25,0.1,0,2,0
42962,26.0,50000,3,10,4,5000,11.71,0.1,0,4,0
50346,26.0,50000,2,0,4,5000,8.94,0.1,0,4,0
50867,26.0,50000,3,10,4,5000,8.49,0.1,0,3,0
56818,26.0,50000,0,10,4,5000,7.51,0.1,0,3,0
4,22.0,60000,3,2,3,6000,6.92,0.1,0,3,0
161,22.0,60000,3,7,3,6000,7.51,0.1,0,4,0
1030,22.0,60000,3,1,1,6000,12.87,0.1,1,4,0
1549,22.0,60000,0,5,1,6000,11.89,0.1,0,4,0
3390,22.0,60000,0,6,1,6000,12.69,0.1,0,2,0
8723,22.0,60000,0,6,0,6000,7.29,0.1,0,4,0
8988,22.0,60000,0,6,4,6000,9.63,0.1,0,2,0
9016,22.0,60000,3,2,4,6000,14.22,0.1,1,2,0
9100,22.0,60000,0,2,4,6000,10.08,0.1,0,3,0
10187,22.0,60000,0,0,4,6000,5.99,0.1,0,3,0
12002,22.0,60000,3,1,0,6000,13.98,0.1,0,4,0
16339,22.0,60000,0,6,3,6000,7.51,0.1,0,4,0
16728,22.0,60000,0,6,3,6000,13.98,0.1,0,3,0
21596,22.0,60000,3,2,4,6000,7.88,0.1,0,4,0
21736,22.0,60000,3,5,3,6000,11.83,0.1,0,3,0
22213,22.0,60000,3,5,1,6000,11.49,0.1,0,2,0
22376,22.0,60000,0,0,1,6000,10.99,0.1,0,3,0
22820,22.0,60000,0,6,0,6000,11.99,0.1,0,3,0
24193,22.0,60000,2,6,3,6000,7.14,0.1,0,2,0
25358,22.0,60000,3,0,1,6000,7.29,0.1,0,4,0
25610,22.0,60000,0,5,4,6000,11.48,0.1,0,3,0
25775,22.0,60000,0,3,5,6000,7.88,0.1,0,4,0
26098,22.0,60000,3,4,5,6000,10.36,0.1,0,4,0
26246,22.0,60000,0,6,3,6000,5.99,0.1,0,3,0
26378,22.0,60000,0,7,1,6000,11.99,0.1,0,3,0
26744,22.0,60000,0,6,1,6000,7.29,0.1,0,3,0
27480,22.0,60000,3,4,0,6000,7.29,0.1,0,3,0
31345,22.0,60000,0,5,1,6000,7.14,0.1,0,3,0
33367,22.0,60000,3,2,4,6000,11.86,0.1,0,4,0
34231,22.0,60000,3,4,5,6000,13.49,0.1,1,3,0
34626,22.0,60000,3,1,1,6000,8.9,0.1,0,4,0
35592,22.0,60000,2,0,5,6000,7.14,0.1,0,2,0
38179,22.0,60000,3,0,4,6000,9.63,0.1,0,4,0
38964,22.0,60000,0,0,5,6000,6.62,0.1,0,3,0
39602,22.0,60000,3,2,0,6000,13.22,0.1,1,2,0
40256,22.0,60000,0,6,5,6000,10.65,0.1,0,4,0
40751,22.0,60000,3,2,1,6000,10.65,0.1,0,3,0
41855,22.0,60000,0,4,1,6000,7.14,0.1,0,4,0
42131,22.0,60000,2,6,1,6000,15.99,0.1,1,4,0
43933,22.0,60000,0,5,1,6000,12.99,0.1,1,2,0
44047,22.0,60000,0,6,4,6000,10.59,0.1,0,3,0
44805,22.0,60000,0,6,4,6000,12.69,0.1,0,3,0
44897,22.0,60000,0,6,3,6000,12.73,0.1,0,4,0
45663,22.0,60000,0,0,5,6000,10.25,0.1,0,4,0
47601,22.0,60000,3,0,0,6000,8.9,0.1,0,2,0
49795,22.0,60000,3,0,4,6000,8.9,0.1,0,3,0
49804,22.0,60000,0,6,5,6000,11.49,0.1,0,3,0
50603,22.0,60000,3,6,3,6000,7.14,0.1,0,3,0
54426,22.0,60000,3,6,1,6000,13.23,0.1,0,2,0
54824,22.0,60000,3,6,5,6000,7.9,0.1,0,4,0
55432,22.0,60000,2,1,5,6000,11.11,0.1,0,4,0
56537,22.0,60000,3,4,1,6000,11.99,0.1,0,3,0
58295,22.0,60000,3,3,1,6000,10.75,0.1,0,2,0
18884,30.0,42000,0,5,2,3000,6.03,0.07,0,10,0
36424,30.0,42000,0,14,2,3000,7.43,0.07,0,9,0
14973,28.0,45000,3,3,3,3000,10.25,0.07,0,8,0
49579,31.0,40000,3,1,5,2000,13.49,0.05,1,9,0
51232,31.0,40000,0,11,0,2000,9.62,0.05,0,6,0
538,23.0,55000,0,4,1,3250,10.62,0.06,0,4,0
16492,23.0,55000,3,2,4,3250,7.68,0.06,0,2,0
27611,26.0,48000,3,6,1,2400,7.88,0.05,0,3,0
29168,26.0,48000,3,4,0,2400,12.42,0.05,0,3,0
31506,26.0,48000,3,3,3,2400,13.8,0.05,0,3,0
55195,21.0,60000,0,5,1,3000,6.03,0.05,0,2,0
42525,25.0,50000,2,2,1,2500,10.99,0.05,0,4,0
52900,25.0,50000,3,9,0,2500,11.71,0.05,0,3,0
34309,34.0,38250,3,5,5,5000,14.54,0.13,1,5,0
46835,21.0,62400,0,5,3,5500,7.14,0.09,0,3,0
952,22.0,57312,3,3,1,3000,12.53,0.05,1,2,0
6612,23.0,57000,3,7,1,5500,8.0,0.1,0,3,0
43336,22.0,57770,3,7,5,3500,11.99,0.06,0,3,0
17121,23.0,55000,0,3,1,3200,7.51,0.06,0,4,0
26182,23.0,55000,0,5,1,3200,12.18,0.06,0,2,0
11356,27.0,45600,3,0,0,1500,6.99,0.03,0,7,0
7250,23.0,74000,0,7,4,25000,10.25,0.34,0,3,0
17106,23.0,74000,2,2,3,25000,17.9,0.34,1,2,0
36943,23.0,74000,0,3,4,25000,11.49,0.34,0,4,0
3065,23.0,53544,3,7,4,1500,13.11,0.03,0,2,0
4709,22.0,71000,3,3,4,18000,10.39,0.26,0,2,0
6998,26.0,51996,3,9,4,7500,12.53,0.14,0,3,0
48954,22.0,65000,0,6,4,11400,9.99,0.17,0,3,0
1292,31.0,42000,0,3,1,5000,8.9,0.12,0,6,0
19105,31.0,42000,0,7,4,5000,7.51,0.12,0,9,0
21256,31.0,42000,3,0,5,5000,10.08,0.12,0,6,0
21717,31.0,42000,3,4,3,5000,15.96,0.12,0,10,0
30408,31.0,42000,3,0,5,5000,10.59,0.12,0,10,0
55940,23.0,58000,3,0,1,6600,6.17,0.11,0,4,0
25719,27.0,48000,2,11,5,4700,10.0,0.1,0,6,0
39740,27.0,45996,3,0,5,2000,13.98,0.04,1,8,0
9409,21.0,62000,0,6,5,5000,7.14,0.08,0,3,0
27182,25.0,50000,2,1,1,2400,7.66,0.05,0,2,0
6596,28.0,44000,0,0,4,1500,13.22,0.03,1,6,0
49438,23.0,54000,3,3,0,2000,8.49,0.04,0,4,0
46241,33.0,42500,3,0,0,10000,10.65,0.24,0,8,0
49646,41.0,40000,3,2,5,5500,13.57,0.14,0,12,0
33029,28.0,53664,3,2,0,15000,10.75,0.28,0,7,0
55950,24.0,57600,3,6,2,9000,10.0,0.16,0,2,0
32556,25.0,50496,0,4,0,3000,9.99,0.06,0,2,0
38725,29.0,54586,0,4,1,19000,13.61,0.35,1,5,0
30567,26.0,55000,3,6,0,11350,8.49,0.21,0,3,0
36501,29.0,47000,0,13,1,8000,8.0,0.17,0,5,0
24267,25.0,55000,0,10,2,8600,16.49,0.15,1,3,0
37104,27.0,49000,0,8,5,6000,10.59,0.12,0,5,0
48329,27.0,49000,0,0,3,6000,6.03,0.12,0,10,0
22678,23.0,58000,0,0,0,6550,13.35,0.11,0,3,0
52793,21.0,63000,0,0,0,6000,7.51,0.1,0,2,0
46930,26.0,48000,0,3,5,2250,5.99,0.05,0,3,0
48910,23.0,55800,0,0,1,4000,11.59,0.07,1,3,0
36206,39.0,36000,3,8,0,10000,13.48,0.28,0,16,0
14601,34.0,42000,0,0,2,11200,11.14,0.26,0,6,0
986,23.0,68000,3,7,1,18000,10.65,0.26,0,3,0
34828,26.0,55000,0,2,1,11300,12.69,0.21,0,3,0
8082,27.0,52000,0,4,2,10000,9.91,0.19,0,6,0
23008,27.0,52000,3,11,1,10000,6.92,0.19,0,5,0
25756,27.0,52000,0,11,5,10000,7.51,0.19,0,8,0
37662,27.0,52000,3,7,4,10000,9.91,0.19,0,9,0
44078,27.0,52000,0,8,3,10000,7.29,0.19,0,5,0
46080,27.0,52000,3,3,1,10000,13.98,0.19,0,6,0
56021,27.0,52000,2,2,1,10000,15.65,0.19,1,9,0
18233,23.0,68004,0,7,3,18000,10.0,0.27,0,2,0
11441,26.0,54000,0,10,0,10000,12.69,0.19,0,2,0
16830,26.0,54000,0,4,2,10000,11.71,0.19,0,4,0
54269,26.0,54000,0,1,4,10000,7.49,0.19,0,3,0
56145,26.0,54000,0,0,2,10000,6.91,0.19,0,4,0
6211,28.0,48000,0,12,5,7000,11.99,0.15,0,9,0
11607,28.0,48000,0,12,4,7000,5.42,0.15,0,9,0
20066,28.0,48000,3,0,4,7000,9.76,0.15,0,6,0
27204,28.0,48000,0,10,0,7000,6.54,0.15,0,6,0
27933,28.0,48000,3,12,4,7000,11.86,0.15,0,7,0
48786,28.0,48000,0,12,1,7000,5.42,0.15,0,10,0
36868,22.0,62000,3,6,1,8000,11.49,0.13,0,2,0
46135,24.0,56000,3,7,2,7000,10.36,0.13,0,4,0
46556,24.0,56000,0,3,3,7000,7.14,0.13,0,4,0
10445,25.0,52000,3,4,4,4800,12.21,0.09,0,2,0
3182,22.0,57000,0,6,1,2500,12.69,0.04,0,3,0
22399,22.0,57000,3,2,1,2500,8.0,0.04,0,4,0
31039,34.0,36000,0,7,1,1000,7.14,0.03,0,7,0
18447,24.0,51000,2,7,4,1000,7.51,0.02,0,4,0
40961,24.0,51000,2,8,1,1000,10.37,0.02,0,2,0
14839,24.0,55605,0,8,2,6500,13.98,0.12,1,3,0
12476,33.0,45000,2,0,2,14000,6.62,0.31,0,7,0
47335,33.0,45000,0,7,5,14000,9.38,0.31,0,9,0
32613,28.0,44304,3,2,1,1800,9.25,0.04,0,7,0
54445,29.0,44991,0,13,3,5000,14.72,0.11,1,10,0
43474,27.0,55000,3,2,0,14000,11.48,0.25,0,8,0
16975,35.0,39000,3,3,5,8000,5.99,0.21,0,6,0
8895,23.0,57600,0,7,3,6000,10.75,0.1,0,2,0
13631,23.0,57600,0,7,1,6000,7.29,0.1,0,2,0
41010,28.0,45600,0,9,4,3600,12.99,0.08,0,10,0
46138,26.0,52500,0,3,2,8000,5.79,0.15,0,2,0
3495,25.0,54600,0,6,1,8000,7.88,0.15,0,3,0
13734,29.0,45000,0,8,0,5000,7.51,0.11,0,7,0
15821,29.0,45000,0,2,0,5000,6.62,0.11,0,6,0
25868,29.0,45000,0,0,1,5000,7.14,0.11,0,9,0
35838,29.0,45000,0,6,3,5000,14.65,0.11,1,10,0
40558,29.0,45000,3,2,5,5000,10.65,0.11,0,7,0
47928,29.0,45000,3,2,4,5000,13.48,0.11,0,7,0
49405,29.0,45000,0,1,1,5000,8.0,0.11,0,5,0
9265,21.0,65000,0,5,0,8000,6.99,0.12,0,2,0
